Date,Open,High,Low,Close,Adj Close,Volume
2012-07-26,85.559998,86.699997,85.260002,86.519997,86.519997,19149300
2012-07-27,86.589996,87.849998,85.500000,87.449997,87.449997,24079300
2012-07-30,87.279999,87.830002,87.080002,87.559998,87.559998,11183500
2012-07-31,87.370003,87.660004,86.790001,86.849998,86.849998,12212200
2012-08-01,87.019997,87.449997,86.180000,86.910004,86.910004,14312300
2012-08-02,86.099998,86.750000,85.500000,85.879997,85.879997,14530100
2012-08-03,87.070000,87.889999,86.800003,87.550003,87.550003,13982500
2012-08-06,87.550003,87.879997,87.370003,87.449997,87.449997,9626400
2012-08-07,87.879997,88.000000,87.680000,87.919998,87.919998,12399800
2012-08-08,87.750000,88.500000,87.680000,88.279999,88.279999,12864500
2012-08-09,87.839996,88.480003,87.510002,88.199997,88.199997,12213700
2012-08-10,87.669998,88.489998,87.150002,88.440002,88.440002,11149000
2012-08-13,88.099998,88.239998,87.769997,88.139999,88.139999,8716300
2012-08-14,88.169998,88.639999,87.900002,88.199997,88.199997,8675700
2012-08-15,88.190002,88.669998,87.910004,88.000000,88.000000,8510100
2012-08-16,88.190002,88.870003,87.959999,88.669998,88.669998,11311300
2012-08-17,88.889999,88.910004,88.160004,88.400002,88.400002,11177700
2012-08-20,88.070000,88.220001,87.629997,87.949997,87.949997,8813700
2012-08-21,88.139999,88.410004,87.260002,87.459999,87.459999,10767100
2012-08-22,87.199997,87.910004,87.019997,87.730003,87.730003,10160400
2012-08-23,87.790001,87.790001,86.980003,87.309998,87.309998,9666300
2012-08-24,87.160004,88.300003,86.930000,88.050003,88.050003,9762300
2012-08-27,88.070000,88.199997,87.610001,87.739998,87.739998,8252100
2012-08-28,87.570000,88.400002,87.419998,88.099998,88.099998,9646800
2012-08-29,88.070000,88.190002,87.739998,87.900002,87.900002,8377300
2012-08-30,87.379997,87.730003,87.019997,87.199997,87.199997,8915800
2012-08-31,87.610001,87.849998,87.139999,87.300003,87.300003,14178800
2012-09-04,87.330002,87.459999,86.519997,87.120003,87.120003,10602900
2012-09-05,87.519997,87.650002,87.059998,87.330002,87.330002,10113100
2012-09-06,87.889999,89.250000,87.849998,88.989998,88.989998,15713500
2012-09-07,89.269997,90.000000,89.269997,89.919998,89.919998,15623900
2012-09-10,89.820000,90.000000,89.400002,89.480003,89.480003,10750700
2012-09-11,89.750000,89.949997,89.550003,89.620003,89.620003,9349400
2012-09-12,89.629997,89.900002,89.410004,89.550003,89.550003,9982900
2012-09-13,89.709999,91.559998,89.430000,91.230003,91.230003,19870900
2012-09-14,91.500000,92.400002,91.250000,92.300003,92.300003,21388800
2012-09-17,91.919998,92.500000,91.550003,91.910004,91.910004,11893700
2012-09-18,91.430000,92.220001,91.400002,91.650002,91.650002,10950100
2012-09-19,91.480003,91.750000,90.570000,90.570000,90.570000,16302100
2012-09-20,90.139999,91.690002,90.089996,91.519997,91.519997,12238400
2012-09-21,92.029999,92.230003,91.639999,91.919998,91.919998,19599100
2012-09-24,91.309998,92.209999,91.300003,91.879997,91.879997,11023700
2012-09-25,92.110001,92.570000,91.540001,91.739998,91.739998,14035800
2012-09-26,91.720001,92.040001,91.099998,91.230003,91.230003,11616500
2012-09-27,91.830002,92.250000,91.190002,91.800003,91.800003,10632700
2012-09-28,91.480003,91.650002,90.930000,91.449997,91.449997,12507600
2012-10-01,91.790001,92.500000,91.599998,91.800003,91.800003,10343500
2012-10-02,92.120003,92.180000,91.279999,91.720001,91.720001,9507800
2012-10-03,91.650002,91.809998,91.169998,91.699997,91.699997,10328100
2012-10-04,92.080002,92.540001,91.910004,92.220001,92.220001,11507100
2012-10-05,92.589996,93.000000,92.230003,92.550003,92.550003,9890100
2012-10-08,92.150002,92.870003,92.040001,92.680000,92.680000,8765200
2012-10-09,92.830002,93.360001,92.110001,92.129997,92.129997,13799200
2012-10-10,91.800003,92.019997,90.669998,91.029999,91.029999,15332500
2012-10-11,91.570000,91.879997,91.169998,91.169998,91.169998,9789900
2012-10-12,91.510002,91.720001,90.510002,91.029999,91.029999,9943700
2012-10-15,91.349998,91.690002,90.540001,91.510002,91.510002,10651100
2012-10-16,91.889999,92.480003,91.800003,92.379997,92.379997,9069300
2012-10-17,92.620003,93.540001,92.610001,93.389999,93.389999,10759100
2012-10-18,92.970001,93.570000,92.970001,93.480003,93.480003,11815500
2012-10-19,93.570000,93.669998,91.750000,92.150002,92.150002,15928100
2012-10-22,91.669998,92.260002,91.080002,92.190002,92.190002,11445400
2012-10-23,91.129997,91.379997,90.010002,90.180000,90.180000,14085500
2012-10-24,90.459999,90.620003,89.769997,89.879997,89.879997,11332500
2012-10-25,90.629997,90.800003,89.680000,90.430000,90.430000,10387200
2012-10-26,90.559998,91.070000,90.010002,90.620003,90.620003,11583000
2012-10-31,91.029999,91.410004,90.110001,91.169998,91.169998,14848500
2012-11-01,90.250000,91.669998,90.199997,91.599998,91.599998,15771900
2012-11-02,91.760002,91.940002,90.059998,90.269997,90.269997,12742400
2012-11-05,90.040001,90.809998,89.699997,90.629997,90.629997,11222600
2012-11-06,90.860001,92.050003,90.730003,91.610001,91.610001,12026500
2012-11-07,90.239998,90.239998,87.699997,88.180000,88.180000,19423500
2012-11-08,88.269997,88.430000,87.029999,87.070000,87.070000,13743000
2012-11-09,86.610001,87.949997,86.610001,87.209999,87.209999,13407000
2012-11-12,87.269997,87.690002,86.949997,87.320000,87.320000,9004300
2012-11-13,86.750000,87.989998,86.440002,86.470001,86.470001,12260300
2012-11-14,86.750000,87.110001,85.879997,86.070000,86.070000,14524100
2012-11-15,86.089996,86.559998,85.370003,86.139999,86.139999,13783600
2012-11-16,86.139999,86.709999,85.059998,86.449997,86.449997,17405200
2012-11-19,87.400002,88.199997,87.089996,87.669998,87.669998,12911000
2012-11-20,87.510002,87.879997,86.769997,87.500000,87.500000,10288100
2012-11-21,87.809998,88.019997,87.480003,88.010002,88.010002,13905300
2012-11-23,88.250000,89.089996,88.010002,89.089996,89.089996,11931000
2012-11-26,88.320000,88.629997,88.029999,88.620003,88.620003,16423600
2012-11-27,88.400002,88.540001,87.239998,87.349998,87.349998,11841600
2012-11-28,86.529999,88.190002,86.279999,88.099998,88.099998,15959900
2012-11-29,88.370003,88.690002,87.629997,88.120003,88.120003,11579100
2012-11-30,88.070000,88.400002,87.820000,88.139999,88.139999,15522100
2012-12-03,88.550003,88.580002,87.470001,87.610001,87.610001,10937300
2012-12-04,87.379997,87.970001,87.190002,87.190002,87.190002,11980000
2012-12-05,87.269997,88.269997,87.099998,87.730003,87.730003,12717800
2012-12-06,87.760002,88.059998,87.239998,88.000000,88.000000,12077000
2012-12-07,88.169998,88.639999,87.769997,88.599998,88.599998,10603100
2012-12-10,88.580002,88.949997,88.239998,88.410004,88.410004,11549400
2012-12-11,88.610001,89.489998,88.400002,88.989998,88.989998,12634600
2012-12-12,89.089996,90.370003,88.910004,89.449997,89.449997,14729500
2012-12-13,89.160004,89.449997,88.269997,88.580002,88.580002,12290300
2012-12-14,88.000000,88.449997,87.919998,88.080002,88.080002,13363600
2012-12-17,88.360001,88.940002,88.099998,88.870003,88.870003,15672500
2012-12-18,88.750000,89.739998,88.559998,89.559998,89.559998,15396600
2012-12-19,89.540001,89.610001,88.379997,88.440002,88.440002,15092500
2012-12-20,88.379997,88.940002,87.980003,88.889999,88.889999,15789000
2012-12-21,87.660004,88.599998,87.010002,87.230003,87.230003,33057000
2012-12-24,87.129997,87.320000,86.800003,86.919998,86.919998,6385200
2012-12-26,87.209999,87.680000,86.570000,87.070000,87.070000,10737800
2012-12-27,87.050003,87.239998,85.750000,86.860001,86.860001,14258500
2012-12-28,86.099998,86.290001,85.070000,85.099998,85.099998,13358700
2012-12-31,85.040001,86.660004,84.699997,86.550003,86.550003,19810800
2013-01-02,87.790001,88.720001,87.239998,88.709999,88.709999,16143700
2013-01-03,88.459999,88.889999,88.160004,88.550003,88.550003,13268200
2013-01-04,88.500000,89.089996,88.370003,88.959999,88.959999,11427900
2013-01-07,88.309998,88.489998,87.570000,87.930000,87.930000,11799800
2013-01-08,87.820000,88.480003,87.290001,88.480003,88.480003,14226400
2013-01-09,88.400002,88.540001,87.750000,88.139999,88.139999,10892200
2013-01-10,88.750000,89.480003,88.370003,89.099998,89.099998,13099600
2013-01-11,88.970001,89.709999,88.860001,89.610001,89.610001,11645600
2013-01-14,89.459999,89.750000,89.320000,89.580002,89.580002,9606700
2013-01-15,89.180000,89.610001,89.000000,89.529999,89.529999,9195400
2013-01-16,89.160004,89.480003,89.070000,89.470001,89.470001,9645000
2013-01-17,89.760002,90.940002,89.599998,90.199997,90.199997,13400300
2013-01-18,90.089996,90.830002,89.830002,90.800003,90.800003,17196000
2013-01-22,90.269997,90.940002,90.209999,90.919998,90.919998,11897500
2013-01-23,90.500000,90.879997,90.419998,90.699997,90.699997,10906800
2013-01-24,90.879997,91.720001,90.750000,91.349998,91.349998,11100000
2013-01-25,91.570000,91.800003,91.129997,91.730003,91.730003,11090600
2013-01-28,91.669998,91.669998,90.769997,91.110001,91.110001,11617500
2013-01-29,91.209999,91.930000,91.199997,91.760002,91.760002,11700600
2013-01-30,91.169998,91.720001,90.379997,90.669998,90.669998,15645400
2013-01-31,90.690002,91.209999,89.739998,89.970001,89.970001,15991500
2013-02-01,90.440002,90.500000,89.360001,90.040001,90.040001,15699200
2013-02-04,89.410004,89.620003,88.839996,89.150002,89.150002,13347300
2013-02-05,89.879997,90.190002,89.419998,89.739998,89.739998,11679700
2013-02-06,89.370003,89.889999,89.160004,89.790001,89.790001,11768700
2013-02-07,89.209999,89.220001,87.610001,88.250000,88.250000,13463300
2013-02-08,88.500000,88.800003,88.110001,88.610001,88.610001,11412300
2013-02-11,88.349998,88.510002,87.970001,88.279999,88.279999,8764700
2013-02-12,88.250000,88.620003,87.919998,88.459999,88.459999,9752100
2013-02-13,88.459999,88.769997,88.239998,88.669998,88.669998,8940300
2013-02-14,88.339996,88.809998,88.059998,88.519997,88.519997,13238900
2013-02-15,88.570000,88.610001,87.800003,88.360001,88.360001,15696900
2013-02-19,88.540001,89.410004,88.379997,89.320000,89.320000,12158900
2013-02-20,89.139999,89.820000,88.900002,88.970001,88.970001,13936400
2013-02-21,88.790001,89.019997,88.360001,88.589996,88.589996,10939800
2013-02-22,89.019997,89.279999,88.400002,89.199997,89.199997,10260200
2013-02-25,89.879997,90.190002,87.699997,87.699997,87.699997,15302900
2013-02-26,88.500000,88.980003,87.760002,88.510002,88.510002,15073200
2013-02-27,88.500000,89.650002,88.309998,89.529999,89.529999,11195200
2013-02-28,89.669998,89.809998,89.029999,89.550003,89.550003,14552000
2013-03-01,89.070000,89.680000,88.919998,89.430000,89.430000,11301600
2013-03-04,89.129997,89.250000,88.459999,88.949997,88.949997,10994000
2013-03-05,89.480003,90.150002,89.290001,89.610001,89.610001,13072600
2013-03-06,89.599998,89.949997,89.050003,89.559998,89.559998,13234400
2013-03-07,89.629997,89.760002,88.680000,88.709999,88.709999,12905300
2013-03-08,89.010002,89.230003,88.349998,88.970001,88.970001,11896300
2013-03-11,89.010002,89.550003,88.540001,89.160004,89.160004,12454800
2013-03-12,89.449997,89.910004,89.010002,89.160004,89.160004,11470000
2013-03-13,89.019997,89.500000,88.830002,89.260002,89.260002,10539900
2013-03-14,89.410004,89.910004,89.410004,89.830002,89.830002,13775500
2013-03-15,89.199997,89.610001,88.790001,89.370003,89.370003,29240100
2013-03-18,88.739998,89.389999,88.550003,88.769997,88.769997,11553700
2013-03-19,88.889999,89.089996,88.019997,88.580002,88.580002,11987900
2013-03-20,88.949997,89.209999,88.300003,88.629997,88.629997,11319000
2013-03-21,88.120003,88.639999,87.900002,88.169998,88.169998,13447500
2013-03-22,88.400002,89.290001,88.320000,89.290001,89.290001,10786600
2013-03-25,89.500000,89.900002,88.660004,89.019997,89.019997,12900800
2013-03-26,89.410004,90.300003,89.360001,90.129997,90.129997,12329600
2013-03-27,89.559998,90.739998,89.470001,90.580002,90.580002,12350800
2013-03-28,90.639999,90.980003,89.989998,90.110001,90.110001,17485200
2013-04-01,90.129997,90.989998,89.980003,90.769997,90.769997,9414200
2013-04-02,90.589996,90.919998,90.279999,90.580002,90.580002,9991800
2013-04-03,90.650002,90.830002,89.860001,89.930000,89.930000,12197100
2013-04-04,90.099998,90.330002,89.220001,89.769997,89.769997,11582000
2013-04-05,88.610001,89.209999,88.400002,89.010002,89.010002,12771600
2013-04-08,89.110001,89.110001,88.150002,88.599998,88.599998,11013900
2013-04-09,88.690002,89.339996,88.589996,88.769997,88.769997,10753400
2013-04-10,88.449997,89.160004,88.199997,88.680000,88.680000,14823700
2013-04-11,88.949997,89.269997,88.230003,89.220001,89.220001,14979900
2013-04-12,88.879997,89.190002,88.410004,88.989998,88.989998,11505100
2013-04-15,88.290001,88.669998,86.269997,86.489998,86.489998,19626200
2013-04-16,87.190002,87.230003,86.089996,86.610001,86.610001,14578800
2013-04-17,86.209999,86.379997,85.019997,86.080002,86.080002,17341200
2013-04-18,86.279999,87.080002,85.779999,86.620003,86.620003,14730400
2013-04-19,87.269997,87.489998,86.430000,87.449997,87.449997,18393300
2013-04-22,87.610001,88.320000,87.290001,88.089996,88.089996,11262000
2013-04-23,88.389999,89.489998,87.940002,89.300003,89.300003,15567700
2013-04-24,89.449997,89.889999,89.349998,89.430000,89.430000,13028800
2013-04-25,88.889999,88.900002,87.650002,88.070000,88.070000,16328700
2013-04-26,87.809998,88.279999,87.599998,88.000000,88.000000,10791800
2013-04-29,88.260002,88.830002,88.010002,88.209999,88.209999,11093000
2013-04-30,88.260002,88.989998,87.760002,88.989998,88.989998,14572600
2013-05-01,88.519997,88.839996,87.480003,87.510002,87.510002,11616500
2013-05-02,87.980003,88.839996,87.739998,88.629997,88.629997,11330100
2013-05-03,89.000000,90.190002,88.919998,90.019997,90.019997,13036600
2013-05-06,90.250000,90.879997,89.930000,90.580002,90.580002,10613400
2013-05-07,90.620003,91.150002,90.139999,91.150002,91.150002,11088900
2013-05-08,91.050003,91.849998,91.029999,91.699997,91.699997,13638300
2013-05-09,91.139999,91.559998,90.690002,91.029999,91.029999,13771900
2013-05-10,90.870003,90.949997,89.790001,90.139999,90.139999,10975400
2013-05-13,89.800003,90.139999,89.430000,90.099998,90.099998,9810100
2013-05-14,90.150002,91.190002,90.019997,91.110001,91.110001,9890300
2013-05-15,90.639999,91.320000,90.410004,91.239998,91.239998,10399400
2013-05-16,90.800003,91.290001,90.500000,90.699997,90.699997,10469600
2013-05-17,91.070000,91.879997,90.529999,91.760002,91.760002,12721300
2013-05-20,91.610001,92.690002,91.459999,92.519997,92.519997,12417700
2013-05-21,92.669998,93.430000,92.379997,92.800003,92.800003,12519900
2013-05-22,92.830002,93.500000,91.809998,92.190002,92.190002,19253300
2013-05-23,91.559998,92.360001,91.360001,91.790001,91.790001,15357300
2013-05-24,91.379997,91.769997,91.000000,91.529999,91.529999,12771900
2013-05-28,92.940002,93.180000,91.760002,92.379997,92.379997,15197800
2013-05-29,91.760002,92.419998,91.589996,92.080002,92.080002,11563200
2013-05-30,91.970001,92.680000,91.599998,92.089996,92.089996,9734700
2013-05-31,91.949997,92.370003,90.459999,90.470001,90.470001,17917400
2013-06-03,90.529999,91.510002,90.480003,91.459999,91.459999,14177500
2013-06-04,91.180000,91.489998,90.220001,90.790001,90.790001,12481300
2013-06-05,90.680000,91.120003,89.610001,89.650002,89.650002,12888000
2013-06-06,89.449997,90.230003,89.000000,90.230003,90.230003,15393300
2013-06-07,90.889999,91.500000,90.489998,91.449997,91.449997,12504700
2013-06-10,91.930000,91.940002,90.870003,91.120003,91.120003,10372300
2013-06-11,90.379997,91.040001,90.230003,90.459999,90.459999,10739400
2013-06-12,91.129997,91.320000,89.589996,89.739998,89.739998,10864500
2013-06-13,89.629997,91.709999,89.610001,91.330002,91.330002,13501300
2013-06-14,91.160004,91.300003,90.290001,90.580002,90.580002,12158400
2013-06-17,90.970001,91.769997,90.769997,91.510002,91.510002,12026400
2013-06-18,91.360001,92.059998,91.260002,91.930000,91.930000,10678200
2013-06-19,91.790001,92.269997,91.000000,91.000000,91.000000,14189500
2013-06-20,90.239998,90.519997,88.790001,89.050003,89.050003,21077700
2013-06-21,89.760002,90.139999,88.849998,89.480003,89.480003,25493800
2013-06-24,88.949997,89.500000,88.019997,88.480003,88.480003,17653000
2013-06-25,89.580002,89.620003,88.480003,89.110001,89.110001,15790100
2013-06-26,89.419998,89.970001,88.730003,89.800003,89.800003,14446000
2013-06-27,90.239998,90.669998,90.029999,90.040001,90.040001,12348000
2013-06-28,89.849998,90.750000,89.559998,90.349998,90.349998,22984200
2013-07-01,90.389999,91.129997,89.959999,90.300003,90.300003,13182200
2013-07-02,90.370003,91.099998,90.120003,90.639999,90.639999,12320700
2013-07-03,90.629997,90.870003,90.139999,90.690002,90.690002,5674000
2013-07-05,91.099998,91.610001,90.570000,91.570000,91.570000,8917900
2013-07-08,91.959999,92.529999,91.900002,92.250000,92.250000,12086700
2013-07-09,92.639999,93.440002,92.250000,93.339996,93.339996,12940000
2013-07-10,93.279999,93.389999,92.379997,92.820000,92.820000,12430000
2013-07-11,93.800003,93.809998,93.040001,93.269997,93.269997,16184700
2013-07-12,93.250000,93.449997,92.720001,93.400002,93.400002,11370300
2013-07-15,93.190002,93.500000,93.089996,93.250000,93.250000,8256200
2013-07-16,93.190002,93.470001,92.769997,93.300003,93.300003,11413500
2013-07-17,93.559998,93.739998,93.139999,93.459999,93.459999,9393300
2013-07-18,93.800003,94.839996,93.709999,94.379997,94.379997,10555400
2013-07-19,94.690002,95.250000,94.410004,95.169998,95.169998,14431700
2013-07-22,94.870003,95.199997,94.779999,94.830002,94.830002,9530400
2013-07-23,94.860001,95.489998,94.839996,95.199997,95.199997,7377400
2013-07-24,95.309998,95.309998,94.419998,94.989998,94.989998,8222800
2013-07-25,94.690002,95.309998,94.419998,94.970001,94.970001,10059800
2013-07-26,94.769997,94.860001,93.839996,94.790001,94.790001,9721000
2013-07-29,94.510002,94.519997,93.610001,94.029999,94.029999,8844700
2013-07-30,94.220001,94.330002,93.459999,93.809998,93.809998,10470700
2013-07-31,93.930000,94.599998,93.379997,93.750000,93.750000,14400800
2013-08-01,92.690002,93.099998,91.250000,92.730003,92.730003,23117700
2013-08-02,92.459999,92.529999,91.339996,91.949997,91.949997,14408600
2013-08-05,91.419998,91.760002,91.010002,91.589996,91.589996,12625900
2013-08-06,91.330002,91.910004,91.279999,91.470001,91.470001,11689200
2013-08-07,91.180000,91.550003,91.129997,91.339996,91.339996,8163800
2013-08-08,91.930000,91.970001,91.279999,91.779999,91.779999,11529500
2013-08-09,91.199997,91.360001,90.430000,90.720001,90.720001,9467800
2013-08-12,90.430000,90.430000,89.690002,89.889999,89.889999,10133700
2013-08-13,89.849998,89.919998,89.139999,89.400002,89.400002,10892700
2013-08-14,89.339996,89.480003,88.900002,88.949997,88.949997,9797300
2013-08-15,88.660004,88.870003,88.059998,88.160004,88.160004,11273400
2013-08-16,88.010002,88.489998,87.650002,87.910004,87.910004,11872500
2013-08-19,87.820000,87.870003,86.779999,86.919998,86.919998,11745600
2013-08-20,87.129997,87.870003,86.830002,86.830002,86.830002,16498800
2013-08-21,86.949997,87.349998,86.389999,86.419998,86.419998,12766900
2013-08-22,86.580002,87.419998,86.449997,86.980003,86.980003,10199900
2013-08-23,87.150002,87.690002,86.760002,87.519997,87.519997,9206400
2013-08-26,87.500000,87.699997,86.820000,87.089996,87.089996,10654700
2013-08-27,86.620003,87.489998,86.580002,86.820000,86.820000,13960200
2013-08-28,87.279999,88.989998,87.279999,88.839996,88.839996,17738800
2013-08-29,88.629997,88.629997,87.230003,87.269997,87.269997,11407800
2013-08-30,87.389999,87.550003,86.790001,87.160004,87.160004,12480400
2013-09-03,87.699997,88.000000,86.830002,87.150002,87.150002,10546700
2013-09-04,87.010002,87.980003,86.900002,87.760002,87.760002,9822300
2013-09-05,88.059998,88.300003,87.330002,87.349998,87.349998,11740100
2013-09-06,87.489998,87.730003,86.800003,87.250000,87.250000,12950600
2013-09-09,87.339996,88.190002,87.309998,88.040001,88.040001,9297000
2013-09-10,88.400002,88.400002,87.279999,87.820000,87.820000,11823100
2013-09-11,87.879997,88.849998,87.879997,88.839996,88.839996,11201200
2013-09-12,88.589996,88.800003,87.860001,87.980003,87.980003,10917200
2013-09-13,88.150002,88.879997,88.150002,88.400002,88.400002,8254200
2013-09-16,88.879997,89.180000,88.489998,88.669998,88.669998,9421300
2013-09-17,88.709999,89.349998,88.650002,88.940002,88.940002,8941200
2013-09-18,88.910004,89.870003,88.370003,89.580002,89.580002,15134700
2013-09-19,89.639999,89.739998,88.980003,89.279999,89.279999,11757500
2013-09-20,89.529999,89.750000,88.589996,88.660004,88.660004,20651100
2013-09-23,88.290001,88.910004,87.639999,87.750000,87.750000,12227700
2013-09-24,87.589996,88.070000,87.279999,87.360001,87.360001,12129200
2013-09-25,87.589996,87.599998,86.930000,87.139999,87.139999,13577400
2013-09-26,87.400002,87.449997,86.809998,87.070000,87.070000,9787100
2013-09-27,86.849998,87.010002,86.610001,86.900002,86.900002,10867100
2013-09-30,86.059998,86.699997,85.610001,86.040001,86.040001,17486100
2013-10-01,85.989998,86.339996,85.779999,86.000000,86.000000,11885100
2013-10-02,85.750000,86.110001,85.279999,86.080002,86.080002,11841400
2013-10-03,86.040001,86.050003,85.339996,85.500000,85.500000,13923400
2013-10-04,86.309998,86.419998,85.680000,86.320000,86.320000,11325500
2013-10-07,85.570000,86.290001,85.269997,85.900002,85.900002,10985800
2013-10-08,85.860001,85.949997,85.470001,85.510002,85.510002,15335700
2013-10-09,85.349998,85.589996,84.830002,85.160004,85.160004,13575100
2013-10-10,85.519997,86.040001,84.790001,86.040001,86.040001,17532400
2013-10-11,85.900002,86.949997,85.500000,86.949997,86.949997,12661800
2013-10-14,86.510002,87.739998,86.510002,87.599998,87.599998,9742100
2013-10-15,87.470001,87.580002,86.639999,86.790001,86.790001,12018000
2013-10-16,87.480003,87.860001,86.720001,87.309998,87.309998,11668100
2013-10-17,87.129997,87.500000,87.010002,87.480003,87.480003,10438200
2013-10-18,87.690002,87.739998,87.300003,87.550003,87.550003,12425100
2013-10-21,87.500000,87.650002,86.839996,87.230003,87.230003,10730900
2013-10-22,87.290001,88.150002,87.129997,87.980003,87.980003,12710600
2013-10-23,87.519997,87.650002,86.949997,87.610001,87.610001,11449100
2013-10-24,87.980003,88.730003,87.970001,88.419998,88.419998,12288900
2013-10-25,88.230003,88.650002,87.820000,87.970001,87.970001,11382000
2013-10-28,87.830002,88.459999,87.610001,88.230003,88.230003,9921900
2013-10-29,88.449997,89.029999,88.440002,88.930000,88.930000,10340000
2013-10-30,88.970001,89.480003,88.690002,88.809998,88.809998,14305900
2013-10-31,89.449997,90.959999,89.199997,89.620003,89.620003,19185200
2013-11-01,89.739998,90.040001,88.269997,89.820000,89.820000,19023500
2013-11-04,90.000000,92.269997,90.000000,92.099998,92.099998,20591600
2013-11-05,91.339996,93.250000,91.239998,91.989998,91.989998,21122500
2013-11-06,92.419998,93.279999,92.120003,93.220001,93.220001,13464600
2013-11-07,92.639999,92.980003,91.760002,91.959999,91.959999,16572100
2013-11-08,91.800003,92.820000,91.480003,92.730003,92.730003,12330100
2013-11-11,92.849998,93.230003,92.500000,92.959999,92.959999,7924700
2013-11-12,92.669998,93.320000,92.500000,92.669998,92.669998,10727300
2013-11-13,92.220001,92.739998,92.070000,92.589996,92.589996,9280000
2013-11-14,92.680000,93.419998,92.680000,93.220001,93.220001,7909200
2013-11-15,94.150002,95.290001,94.029999,95.269997,95.269997,18374500
2013-11-18,95.980003,96.000000,95.059998,95.449997,95.449997,14243700
2013-11-19,95.400002,95.790001,95.160004,95.419998,95.419998,12697300
2013-11-20,95.750000,95.949997,94.370003,94.680000,94.680000,10455400
2013-11-21,94.849998,95.389999,94.629997,94.690002,94.690002,9128400
2013-11-22,94.959999,95.070000,94.290001,95.010002,95.010002,8534700
2013-11-25,95.209999,95.750000,94.830002,95.089996,95.089996,10515100
2013-11-26,94.750000,94.809998,94.150002,94.269997,94.269997,11857900
2013-11-27,94.360001,94.419998,93.480003,93.800003,93.800003,8828100
2013-11-29,93.650002,94.220001,93.300003,93.480003,93.480003,6770500
2013-12-02,93.269997,94.040001,92.919998,93.519997,93.519997,9310500
2013-12-03,93.599998,94.480003,93.230003,94.389999,94.389999,12599500
